PRODUCT_ID,WEIGHT_UNIT,CURRENCY_code,PRICE,WIDTH,WEIGHT,SHORT_DESC,REMARKS
394,GM,PHP,1349.05,19.95,771.63,Amlodipine besylate and benazepril hydrochloride,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
395,L,PEN,311.74,210.25,494.86,BEEVENOM TONER,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
396,ML,RUB,101.4,18.38,7695.79,PLATANUS OCCIDENTALIS POLLEN,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque."
397,OUNCE,IDR,588.99,378.12,5722.51,LAMOTRIGINE,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.
398,GM,CAD,278.64,394.33,4188.47,Lumbagoforce,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.
399,L,GEL,116.88,314.68,8400.75,Childrens Pepto,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.
400,POUNDS,RUB,1222.21,167.23,7605.3,Dove Ultimate Go Fresh Refreshing,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.
401,KG,SYP,362.14,562.51,1482.99,Enalapril Maleate,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue."
402,KG,CAD,1052.19,626.53,3111.6,Quinapril,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
403,OUNCE,ZAR,182.18,72.3,469.83,Flounder,Integer a nibh.
404,L,KES,504.72,516.75,8872.14,Captopril,Aenean lectus.
405,L,UAH,896.41,73.34,9474.94,Sulfasalazine,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
406,KG,PLN,1142.56,460.24,160.58,"Isometheptene Mucate, Dichloralphenazone, and Acetaminophen","Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
407,L,CNY,191.23,446.31,2017.65,Budesonide Inhalation,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
408,KG,EUR,1221.26,173.92,6347.16,Losartan Potassium,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
409,POUNDS,UAH,41.92,541.82,2949.77,Pyridostigmine Bromide,Fusce consequat.
410,L,CZK,1059.0,249.52,4556.78,Dermasil Sensitive,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue."
411,GM,PHP,722.47,146.21,155.82,Atenolol,Morbi quis tortor id nulla ultrices aliquet.
412,POUNDS,IDR,1111.33,650.33,9448.91,lamotrigine,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam."
413,L,ARS,446.78,243.76,1301.97,Seb Prev,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
414,ML,CNY,606.45,538.61,9573.07,"Detox and Drainage, Lymph","Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum."
415,ML,IDR,1204.31,85.01,9481.96,OXYGEN,Nulla facilisi.
416,KG,RUB,50.41,451.5,1924.09,Cocklebur,Duis at velit eu est congue elementum. In hac habitasse platea dictumst.
417,OUNCE,RSD,1486.88,360.73,4606.14,Naproxen,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
418,OUNCE,IDR,124.05,529.63,7924.25,Vitis Stibium,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.
419,L,IDR,639.41,272.77,6505.8,Guaifenesin,Aliquam erat volutpat. In congue. Etiam justo.
420,L,EUR,277.92,139.22,6100.13,AlphaNine,Nam tristique tortor eu pede.
421,OUNCE,BRL,1149.6,295.55,4689.13,MINERAL BLEMISH KIT,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.
422,POUNDS,IDR,1206.43,255.87,1186.61,Head and Shoulders Conditioner,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
423,POUNDS,PKR,1142.88,64.39,2479.76,SUN SHIELD BROAD SPECTRUM SPF 50 MATTE,"Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
424,L,ARS,832.45,485.33,9075.62,Citalopram Hydrobromide,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.
425,KG,UAH,170.97,625.94,622.52,Metoprolol Tartrate,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat."
426,KG,COP,606.75,67.27,6253.68,Total Suncare Sunscreen SPF 30,Sed accumsan felis.
427,L,CNY,794.47,347.95,6116.81,Altipres-B,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.
428,OUNCE,PHP,148.15,142.05,6194.52,Tobramycin,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
429,OUNCE,BRL,148.9,112.68,716.83,Milk of Magnesia Mint,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
430,KG,IDR,1143.46,93.35,7200.43,Regular Strength QPAP,Integer tincidunt ante vel ipsum.
431,GM,KZT,359.98,573.11,1643.23,Oxcarbazepine,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue."
432,GM,CNY,529.92,103.46,5319.5,Fluoxetine,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus."
433,GM,TZS,496.37,435.74,6455.14,CLONAZEPAM,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
434,ML,ILS,778.25,494.34,2637.77,Nitetime Sinus Relief,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.
435,GM,THB,1420.17,627.33,4085.07,topiramate,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.
436,ML,RUB,364.86,431.82,3899.97,Methocarbamol,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
437,OUNCE,PAB,1106.67,634.31,6107.26,Alkali Blite Pollen,Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.
438,GM,QAR,1151.8,138.16,9703.19,Hydroxyzine Hydrochloride,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
439,L,CNY,766.09,550.01,3418.72,Hydroxyurea,In hac habitasse platea dictumst. Etiam faucibus cursus urna.
440,KG,PEN,1340.15,318.99,3428.42,Panic Ease,Nunc purus. Phasellus in felis. Donec semper sapien a libero.
441,OUNCE,CUP,1226.57,142.39,3489.37,Cloves,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
442,OUNCE,CZK,331.6,247.14,1888.73,Povidone Iodine,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis."
443,L,CNY,68.38,26.65,7086.25,CUPRESSUS ARIZONICA POLLEN,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue."
444,OUNCE,NZD,993.37,478.51,278.37,NIACIN,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.
445,GM,EUR,1395.61,501.8,3750.64,Assured Instant Hand Sanitizer,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.
446,OUNCE,BRL,504.04,96.64,480.79,Foaming Hand Wash,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
447,GM,PHP,521.78,599.97,5514.25,Capent,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."
448,KG,CNY,427.51,543.21,7417.05,Lactulose,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
449,OUNCE,EUR,273.99,86.01,8865.63,VIRACEPT,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.
450,POUNDS,IDR,433.96,617.71,3510.24,SINGULAIR,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien."
451,POUNDS,CUP,305.72,524.25,5555.05,Hand Sanitizer,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
452,KG,CNY,496.69,423.39,8151.15,Viscumforce,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
453,OUNCE,IRR,487.51,341.91,5105.1,Allergy Relief,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.
454,ML,RUB,207.05,249.27,2649.75,lisinopril,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque."
455,GM,CNY,1326.24,436.85,6385.43,Etodolac,Duis at velit eu est congue elementum.
456,GM,CNY,21.69,314.2,1563.78,Atenolol,In blandit ultrices enim.
457,L,EUR,372.19,417.53,7848.14,GUNA-ALLERGY T,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
458,GM,CNY,587.14,614.44,5165.98,Topical 60 Sec Sodium Fluoride,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.
459,OUNCE,CAD,1401.22,78.82,7171.11,Anti-Bacterial Hand,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam."
460,GM,AUD,686.98,184.26,9844.0,Lyrica,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo."
461,OUNCE,JPY,257.05,198.29,399.37,"Smut, Corn","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque."
462,POUNDS,MNT,891.53,49.58,6775.25,Trout,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
463,OUNCE,IDR,266.48,67.82,981.69,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis."
464,POUNDS,EUR,1111.64,216.9,598.46,White (Mexican) Dock,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.
465,GM,IDR,844.0,226.05,9387.83,levetiracetam,Nunc nisl.
466,L,IDR,335.38,408.03,5445.68,clotrimazole,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus."
467,POUNDS,TJS,1025.06,643.18,6942.52,DawnMist Antiperspirant Deodorant,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.
468,POUNDS,IDR,1376.38,394.21,9776.56,Sunmark Cold Head Congestion,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc."
469,POUNDS,IDR,888.9,231.55,9784.61,Olanzapine,Duis aliquam convallis nunc.
470,GM,BRL,685.23,361.48,343.22,RHIZOPUS ARRHIZUS VAR ARRHIZUS,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui."
471,L,USD,1186.16,458.31,4170.72,Intense Care Snail ampoule,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
472,GM,EUR,336.66,464.06,8324.46,DAYWEAR,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
473,L,PLN,1470.42,641.19,7521.17,Belladonna ex herba 30,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum."
474,L,EUR,137.47,525.67,985.37,Rugby,Suspendisse potenti.
475,OUNCE,PHP,1441.31,566.23,5671.52,Protriptyline Hydrochloride,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum."
476,GM,BRL,764.85,508.81,4747.31,Buspirone Hydrochloride,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
477,POUNDS,SEK,420.53,279.56,975.15,CALCAREA SULPHURICA,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
478,OUNCE,RUB,1429.34,359.58,7382.15,Trifluoperazine Hydrochloride,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.
479,KG,VEF,921.96,81.92,5475.3,Nystatin,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.
480,L,PEN,839.59,359.02,7885.48,Budesonide,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.
481,KG,ILS,746.5,427.23,753.8,Amlodipine Besylate and Benazepril Hydrochloride,"Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede."
482,OUNCE,EUR,1263.95,43.95,1669.37,Oxybutynin Chloride,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum."
483,OUNCE,JPY,187.48,277.24,1508.71,Maybelline New York Fit Me Foundation Dewy Plus Smooth SPF 18 Sunscreen,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
484,GM,PLN,421.07,326.25,5011.78,Topcare Cough and Sore Throat,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
485,ML,CNY,748.79,139.29,4945.92,Bupivacaine Hydrochloride and Epinephrine,Maecenas pulvinar lobortis est. Phasellus sit amet erat.
486,ML,CNY,1169.07,314.52,3818.35,LYM D,Nulla tellus.
487,KG,AOA,114.59,182.6,8011.65,Kids Crest Cavity Protection,Cras non velit nec nisi vulputate nonummy.
488,POUNDS,RUB,116.49,602.58,440.59,Tacrolimus,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl."
489,POUNDS,CNY,897.96,338.31,3194.29,Childrens Chewable Mapap,Nullam varius. Nulla facilisi.
490,GM,EUR,1229.13,575.72,8344.51,Naratriptan Hydrochloride,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
491,GM,USD,375.68,168.7,7044.3,Procto-Pak,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
492,KG,PHP,1447.81,288.39,6016.7,Daytime,Nullam varius.
493,L,CNY,1042.09,617.6,9099.71,Clindamycin Hydrochloride,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
